singpopTest 1.000000 0.596000 18 100 500 10 0 0.002 0.02 0.078 0.144 0.218 0.302 0.374 0.446 0.514 0.596
singpopTest 1.000000 0.642000 19 100 500 10 0 0 0.018 0.068 0.132 0.196 0.314 0.396 0.48 0.564 0.642
singpopTest 1.000000 0.642000 20 100 500 10 0 0 0.01 0.06 0.122 0.204 0.294 0.404 0.516 0.578 0.642
singpopTest 1.000000 0.642000 21 100 500 10 0 0 0.022 0.07 0.14 0.24 0.35 0.442 0.518 0.578 0.642
singpopTest 1.000000 0.690000 22 100 500 10 0 0.002 0.028 0.07 0.164 0.254 0.346 0.44 0.542 0.634 0.69
singpopTest 1.000000 0.736000 23 100 500 10 0 0.002 0.036 0.098 0.208 0.318 0.412 0.546 0.622 0.7 0.736
singpopTest 1.000000 0.746000 24 100 500 10 0 0.002 0.04 0.102 0.21 0.332 0.452 0.552 0.652 0.716 0.746
singpopTest 1.000000 0.792000 25 100 500 10 0 0.002 0.04 0.116 0.246 0.39 0.498 0.59 0.686 0.774 0.792
singpopTest 1.000000 0.800000 26 100 500 10 0 0.002 0.044 0.118 0.25 0.38 0.5 0.622 0.732 0.796 0.8
singpopTest 1.000000 0.812000 27 100 500 10 0 0 0.036 0.112 0.208 0.318 0.454 0.562 0.686 0.758 0.812
singpopTest 1.000000 0.840000 28 100 500 10 0 0 0.042 0.118 0.256 0.378 0.506 0.612 0.718 0.79 0.84
singpopTest 1.000000 0.852000 29 100 500 10 0 0.002 0.028 0.078 0.204 0.336 0.48 0.61 0.742 0.83 0.852
singpopTest 1.000000 0.862000 30 100 500 10 0 0.002 0.028 0.1 0.234 0.354 0.498 0.644 0.752 0.83 0.862
singpopTest 1.000000 0.872000 31 100 500 10 0 0.002 0.034 0.142 0.296 0.434 0.56 0.656 0.766 0.848 0.872
singpopTest 1.000000 0.910000 32 100 500 10 0 0.002 0.05 0.158 0.318 0.438 0.586 0.69 0.758 0.85 0.91
singpopTest 1.000000 0.910000 33 100 500 10 0 0 0.038 0.164 0.328 0.466 0.62 0.732 0.81 0.862 0.91
singpopTest 1.000000 0.912000 34 100 500 10 0 0.002 0.042 0.146 0.306 0.496 0.652 0.762 0.846 0.9 0.912
singpopTest 1.000000 0.934000 35 100 500 10 0 0.002 0.05 0.168 0.312 0.474 0.628 0.726 0.834 0.896 0.934
singpopTest 1.000000 0.946000 36 100 500 10 0 0.002 0.038 0.154 0.304 0.45 0.604 0.722 0.81 0.88 0.946
singpopTest 1.000000 0.946000 37 100 500 10 0 0.002 0.056 0.186 0.326 0.478 0.646 0.76 0.842 0.912 0.946
singpopTest 1.000000 0.954000 38 100 500 10 0 0.002 0.074 0.22 0.368 0.5 0.652 0.766 0.84 0.906 0.954
