./sim < tests/topology.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
topology2Test 0.500000 1.000000 89 100 500 10 0 0 0 0.002 0.024 0.132 0.264 0.572 0.624 0.988 1
topology2Test 0.500000 1.000000 52 100 500 10 0 0 0 0.004 0.046 0.23 0.402 0.76 0.794 1 1
topology2Test 0.500000 1.000000 51 100 500 10 0 0 0 0.004 0.044 0.23 0.358 0.734 0.762 0.998 1
topology2Test 0.500000 1.000000 88 100 500 10 0 0 0 0.004 0.046 0.226 0.36 0.728 0.766 0.998 1
topology2Test 0.500000 1.000000 53 100 500 10 0 0 0 0.004 0.044 0.232 0.398 0.776 0.8 1 1
topology2Test 0.500000 1.000000 56 100 500 10 0 0 0 0.004 0.044 0.23 0.36 0.736 0.764 0.992 1
topology2Test 0.500000 1.000000 68 100 500 10 0 0 0 0.004 0.044 0.228 0.4 0.768 0.792 0.99 1
topology2Test 0.500000 1.000000 70 100 500 10 0 0 0 0.004 0.046 0.228 0.402 0.77 0.8 1 1
topology2Test 0.500000 1.000000 80 100 500 10 0 0 0 0.004 0.046 0.234 0.396 0.766 0.796 0.998 1
topology2Test 0.500000 1.000000 46 100 500 10 0 0 0 0.004 0.044 0.228 0.402 0.772 0.802 0.996 1
topology2Test 0.500000 1.000000 97 100 500 10 0 0 0 0.004 0.044 0.228 0.382 0.764 0.798 0.994 1
topology2Test 0.500000 1.000000 60 100 500 10 0 0 0 0.004 0.044 0.234 0.398 0.778 0.804 0.996 1
topology2Test 0.500000 1.000000 64 100 500 10 0 0 0 0.004 0.046 0.226 0.33 0.692 0.734 0.994 1
topology2Test 0.500000 1.000000 69 100 500 10 0 0 0 0.004 0.046 0.232 0.388 0.752 0.784 0.996 1
topology2Test 0.500000 1.000000 64 100 500 10 0 0 0 0.004 0.046 0.234 0.4 0.766 0.8 0.996 1
topology2Test 0.500000 1.000000 68 100 500 10 0 0 0 0.004 0.044 0.226 0.398 0.762 0.796 0.994 1
topology2Test 0.500000 1.000000 63 100 500 10 0 0 0 0.004 0.042 0.224 0.394 0.75 0.782 0.996 1
topology2Test 0.500000 1.000000 56 100 500 10 0 0 0 0.004 0.046 0.228 0.386 0.764 0.792 1 1
topology2Test 0.500000 1.000000 58 100 500 10 0 0 0 0.004 0.046 0.228 0.378 0.75 0.778 0.992 1
topology2Test 0.500000 1.000000 63 100 500 10 0 0 0 0.004 0.046 0.228 0.352 0.732 0.76 1 1
topology2Test 0.500000 1.000000 54 100 500 10 0 0 0 0.004 0.044 0.23 0.4 0.77 0.8 0.998 1
topology2Test 0.500000 1.000000 88 100 500 10 0 0 0 0.004 0.044 0.222 0.402 0.762 0.8 0.996 1
topology2Test 0.500000 1.000000 79 100 500 10 0 0 0 0.004 0.044 0.228 0.38 0.742 0.776 0.998 1
topology2Test 0.500000 1.000000 65 100 500 10 0 0 0 0.004 0.046 0.222 0.328 0.688 0.734 0.996 1
topology2Test 0.500000 1.000000 98 100 500 10 0 0 0 0.004 0.036 0.194 0.368 0.694 0.768 0.99 1
topology2Test 0.500000 0.996000 100 100 500 10 0 0 0 0.004 0.028 0.158 0.298 0.624 0.722 0.988 0.996
topology2Test 0.500000 1.000000 58 100 500 10 0 0 0 0.004 0.044 0.232 0.4 0.774 0.804 1 1
python strip_probs.py
./sim < tests/topology2.2.slang
topologyTestProbSetEdit
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
topology22Test 0.500000 1.000000 22 100 500 10 0 0 0 0.004 0.046 0.23 0.402 0.77 0.802 0.998 1
topology22Test 0.500000 1.000000 20 100 500 10 0 0 0 0.004 0.046 0.232 0.402 0.784 0.804 0.998 1
topology22Test 0.500000 1.000000 36 100 500 10 0 0 0 0.002 0.046 0.228 0.4 0.776 0.8 0.992 1
topology22Test 0.500000 1.000000 22 100 500 10 0 0 0 0.004 0.042 0.226 0.394 0.768 0.788 0.99 1
topology22Test 0.500000 1.000000 33 100 500 10 0 0 0 0.004 0.046 0.234 0.396 0.774 0.796 0.998 1
topology22Test 0.500000 1.000000 26 100 500 10 0 0 0 0.004 0.046 0.234 0.402 0.78 0.804 0.994 1
topology22Test 0.500000 1.000000 37 100 500 10 0 0 0 0.004 0.046 0.232 0.4 0.772 0.798 0.996 1
topology22Test 0.500000 1.000000 18 100 500 10 0 0 0 0.004 0.046 0.23 0.376 0.742 0.772 0.978 1
topology22Test 0.500000 1.000000 20 100 500 10 0 0 0 0.004 0.046 0.232 0.4 0.78 0.794 0.988 1
topology22Test 0.500000 1.000000 20 100 500 10 0 0 0 0.004 0.046 0.234 0.388 0.776 0.79 0.994 1
topology22Test 0.500000 1.000000 15 100 500 10 0 0 0 0.004 0.046 0.23 0.402 0.78 0.804 0.996 1
topology22Test 0.500000 1.000000 21 100 500 10 0 0 0 0.004 0.046 0.23 0.392 0.768 0.796 0.998 1
topology22Test 0.500000 1.000000 19 100 500 10 0 0 0 0.004 0.044 0.224 0.394 0.76 0.794 0.99 1
topology22Test 0.500000 1.000000 30 100 500 10 0 0 0 0.004 0.042 0.222 0.372 0.748 0.77 0.988 1
topology22Test 0.500000 1.000000 30 100 500 10 0 0 0 0.004 0.046 0.23 0.402 0.786 0.804 0.996 1
topology22Test 0.500000 1.000000 22 100 500 10 0 0 0 0.004 0.044 0.232 0.402 0.78 0.804 0.998 1
topology22Test 0.500000 1.000000 31 100 500 10 0 0 0 0.004 0.046 0.23 0.382 0.76 0.786 0.996 1
