boise60k100pProbSet
Problem reading probability file. File boise60k100pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k100p 1 4.000000 0.991890 370 1000 100 100 1603 50 0.0262009 0.0517779 0.0798503 0.152215 0.276981 0.429195 0.605115 0.780412 0.936993 0.984404 0.99189
boise60k100p 1 4.000000 0.994386 380 1000 100 100 1603 50 0.0305677 0.0548971 0.0835933 0.152838 0.290705 0.454148 0.631316 0.790393 0.926388 0.987523 0.994386
boise60k100p 1 4.000000 0.994386 390 1000 100 100 1603 50 0.0286962 0.0536494 0.0804741 0.150343 0.290705 0.446663 0.625702 0.790393 0.937617 0.991266 0.994386
boise60k100p 1 4.000000 0.994386 400 1000 100 100 1603 50 0.0274485 0.0524017 0.0829694 0.152215 0.290081 0.461634 0.626326 0.791017 0.937617 0.989395 0.994386
boise60k100p 1 4.000000 0.994386 410 1000 100 100 1603 50 0.0299439 0.0530256 0.0854648 0.147848 0.283843 0.435434 0.617592 0.800998 0.928883 0.985028 0.994386
boise60k100p 1 4.000000 0.994386 420 1000 100 100 1603 50 0.0299439 0.0561447 0.0848409 0.152215 0.281971 0.4398 0.613849 0.780412 0.913911 0.9869 0.994386
boise60k100p 1 4.000000 0.995009 430 1000 100 100 1603 50 0.0280724 0.0524017 0.0854648 0.152215 0.284467 0.456644 0.641921 0.813475 0.952589 0.988771 0.995009
boise60k100p 1 4.000000 0.995009 440 1000 100 100 1603 50 0.02932 0.0573924 0.0860886 0.147848 0.293824 0.459763 0.651903 0.827823 0.953213 0.986276 0.995009
boise60k100p 1 4.000000 0.995009 450 1000 100 100 1603 50 0.0305677 0.0561447 0.0848409 0.152215 0.296319 0.455396 0.64005 0.823456 0.953213 0.993138 0.995009
boise60k100p 1 4.000000 0.996881 460 1000 100 100 1603 50 0.0274485 0.0511541 0.0848409 0.149095 0.286962 0.452901 0.647536 0.804741 0.943231 0.9869 0.996881
boise60k100p 1 4.000000 0.996881 470 1000 100 100 1603 50 0.0305677 0.0548971 0.0867124 0.159077 0.28821 0.452901 0.633812 0.794136 0.931379 0.988771 0.996881
boise60k100p 1 4.000000 0.996881 480 1000 100 100 1603 50 0.0286962 0.0536494 0.0860886 0.155334 0.290081 0.443543 0.628821 0.793512 0.928883 0.993762 0.996881
boise60k100p 1 4.000000 0.996881 490 1000 100 100 1603 50 0.0286962 0.0561447 0.0867124 0.156581 0.2801 0.44292 0.621959 0.779164 0.928259 0.99189 0.996881
boise60k100p 1 4.000000 0.996881 500 1000 100 100 1603 50 0.0280724 0.0542732 0.0854648 0.150967 0.290705 0.451653 0.62383 0.792265 0.930131 0.989395 0.996881
boise60k100p 1 4.000000 0.996881 510 1000 100 100 1603 50 0.0274485 0.0517779 0.0842171 0.155334 0.290705 0.454772 0.632564 0.793512 0.935122 0.992514 0.996881
boise60k100p 1 4.000000 0.996881 520 1000 100 100 1603 50 0.02932 0.0524017 0.0829694 0.152215 0.297567 0.449782 0.633812 0.810356 0.943231 0.993138 0.996881
boise60k100p 1 4.000000 0.996881 530 1000 100 100 1603 50 0.02932 0.0555209 0.0885839 0.15471 0.28509 0.458515 0.625078 0.793512 0.93325 0.991266 0.996881
boise60k100p 1 4.000000 0.996881 540 1000 100 100 1603 50 0.0305677 0.0542732 0.0842171 0.156581 0.300062 0.467873 0.641921 0.804741 0.945727 0.990019 0.996881
boise60k100p 1 4.000000 0.996881 550 1000 100 100 1603 50 0.0286962 0.0548971 0.0823456 0.151591 0.281971 0.451653 0.634435 0.799127 0.938865 0.988147 0.996881
boise60k100p 1 4.000000 0.996881 560 1000 100 100 1603 50 0.0274485 0.0524017 0.0910792 0.164691 0.296319 0.462882 0.630692 0.800998 0.933874 0.99189 0.996881
boise60k100p 1 4.000000 0.996881 570 1000 100 100 1603 50 0.0280724 0.0536494 0.0860886 0.158453 0.286962 0.444791 0.629445 0.798503 0.937617 0.993138 0.996881
boise60k100p 1 4.000000 0.996881 580 1000 100 100 1603 50 0.0274485 0.0555209 0.0835933 0.153462 0.283219 0.443543 0.624454 0.797255 0.932002 0.991266 0.996881
