boise60k40pProbSet
Problem reading probability file. File boise60k40pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k40p 0 4.000000 0.987523 1000 1000 40 40 1603 50 0.0274485 0.0480349 0.0779788 0.1466 0.281347 0.443543 0.633188 0.815346 0.939488 0.981909 0.987523
boise60k40p 1 4.000000 0.103556 0 1000 40 40 1603 50 0.0149719 0.0187149 0.0212102 0.0224579 0.0311915 0.0411728 0.0555209 0.0686213 0.0786026 0.0935745 0.103556
boise60k40p 1 4.000000 0.145976 10 1000 40 40 1603 50 0.0193387 0.0249532 0.0299439 0.0349345 0.0480349 0.0630069 0.0767311 0.095446 0.111042 0.12539 0.145976
boise60k40p 1 4.000000 0.192764 20 1000 40 40 1603 50 0.0187149 0.0230817 0.0286962 0.0355583 0.0524017 0.0679975 0.0885839 0.110418 0.141609 0.162196 0.192764
boise60k40p 1 4.000000 0.261385 30 1000 40 40 1603 50 0.0218341 0.0274485 0.0355583 0.0517779 0.0754835 0.104803 0.137243 0.174049 0.209607 0.244541 0.261385
boise60k40p 1 4.000000 0.281971 40 1000 40 40 1603 50 0.0199626 0.0324392 0.0386775 0.0605115 0.0885839 0.126638 0.161572 0.194635 0.235184 0.271366 0.281971
boise60k40p 1 4.000000 0.308172 50 1000 40 40 1603 50 0.0212102 0.0324392 0.0417966 0.069869 0.103556 0.149095 0.179039 0.218964 0.263256 0.305053 0.308172
boise60k40p 1 4.000000 0.353088 60 1000 40 40 1603 50 0.0180911 0.0299439 0.0399251 0.0630069 0.102932 0.144729 0.188397 0.235808 0.281971 0.342483 0.353088
boise60k40p 1 4.000000 0.415471 70 1000 40 40 1603 50 0.0212102 0.0324392 0.0474111 0.0761073 0.116032 0.172177 0.218964 0.267623 0.343731 0.404866 0.415471
boise60k40p 1 4.000000 0.457268 80 1000 40 40 1603 50 0.0218341 0.0318153 0.0436681 0.0704928 0.116032 0.180287 0.237056 0.313163 0.396132 0.461011 0.457268
boise60k40p 1 4.000000 0.500936 90 1000 40 40 1603 50 0.0230817 0.0361822 0.0474111 0.069869 0.127261 0.201497 0.270119 0.349345 0.430443 0.492826 0.500936
boise60k40p 1 4.000000 0.525889 100 1000 40 40 1603 50 0.0218341 0.0349345 0.0436681 0.0779788 0.130381 0.207112 0.278852 0.343731 0.427324 0.499064 0.525889
boise60k40p 1 4.000000 0.545852 110 1000 40 40 1603 50 0.0237056 0.036806 0.0517779 0.0810979 0.141609 0.215845 0.284467 0.356207 0.450405 0.531503 0.545852
boise60k40p 1 4.000000 0.577043 120 1000 40 40 1603 50 0.0249532 0.0386775 0.0555209 0.0892077 0.147848 0.225203 0.296943 0.37617 0.467873 0.532751 0.577043
boise60k40p 1 4.000000 0.611354 130 1000 40 40 1603 50 0.0243294 0.0380537 0.0573924 0.0910792 0.157205 0.248908 0.328759 0.419214 0.51466 0.605115 0.611354
boise60k40p 1 4.000000 0.624454 140 1000 40 40 1603 50 0.0218341 0.036806 0.0567686 0.0935745 0.158453 0.245165 0.332502 0.422333 0.530256 0.625078 0.624454
boise60k40p 1 4.000000 0.673737 150 1000 40 40 1603 50 0.025577 0.0411728 0.0530256 0.101061 0.175296 0.27199 0.364317 0.466625 0.574548 0.671865 0.673737
boise60k40p 1 4.000000 0.684342 160 1000 40 40 1603 50 0.025577 0.0424205 0.0642545 0.107299 0.187149 0.285714 0.378665 0.472863 0.58952 0.681847 0.684342
boise60k40p 1 4.000000 0.694947 170 1000 40 40 1603 50 0.025577 0.0424205 0.062383 0.106051 0.179663 0.296943 0.377417 0.475359 0.586401 0.676232 0.694947
boise60k40p 1 4.000000 0.704304 180 1000 40 40 1603 50 0.0237056 0.0417966 0.0598877 0.107923 0.189021 0.296319 0.375546 0.481597 0.59451 0.687461 0.704304
boise60k40p 1 4.000000 0.731753 190 1000 40 40 1603 50 0.0268247 0.0430443 0.0642545 0.111042 0.197754 0.296943 0.38927 0.499064 0.616344 0.714286 0.731753
boise60k40p 1 4.000000 0.745477 200 1000 40 40 1603 50 0.025577 0.0399251 0.0692452 0.115409 0.204616 0.290081 0.387399 0.505926 0.625078 0.729881 0.745477
boise60k40p 1 4.000000 0.745477 210 1000 40 40 1603 50 0.0249532 0.0436681 0.069869 0.113537 0.195883 0.292576 0.387399 0.490954 0.612601 0.726762 0.745477
boise60k40p 1 4.000000 0.766687 220 1000 40 40 1603 50 0.0286962 0.0430443 0.0655022 0.111666 0.19713 0.310044 0.404242 0.52776 0.654398 0.764192 0.766687
boise60k40p 1 4.000000 0.802870 230 1000 40 40 1603 50 0.0262009 0.0430443 0.0679975 0.113537 0.211478 0.328759 0.436057 0.553961 0.688085 0.791641 0.80287
boise60k40p 1 4.000000 0.819713 240 1000 40 40 1603 50 0.0268247 0.0461634 0.0679975 0.114161 0.192764 0.311915 0.425452 0.5602 0.695571 0.796008 0.819713
boise60k40p 1 4.000000 0.842795 250 1000 40 40 1603 50 0.0249532 0.0380537 0.0573924 0.108546 0.201497 0.312539 0.448534 0.56519 0.702433 0.807236 0.842795
boise60k40p 1 4.000000 0.848409 260 1000 40 40 1603 50 0.0237056 0.0430443 0.0648784 0.112289 0.194635 0.32252 0.451653 0.573924 0.724267 0.834061 0.848409
boise60k40p 1 4.000000 0.854024 270 1000 40 40 1603 50 0.0274485 0.0430443 0.066126 0.11728 0.215845 0.333125 0.472863 0.600749 0.732377 0.83718 0.854024
boise60k40p 1 4.000000 0.854648 280 1000 40 40 1603 50 0.0249532 0.0436681 0.0673737 0.112913 0.20025 0.318777 0.457891 0.60262 0.74111 0.86151 0.854648
boise60k40p 1 4.000000 0.872115 290 1000 40 40 1603 50 0.0274485 0.044292 0.0648784 0.112913 0.20524 0.337492 0.475983 0.60262 0.749844 0.859638 0.872115
boise60k40p 1 4.000000 0.872115 300 1000 40 40 1603 50 0.0262009 0.0449158 0.0667498 0.116032 0.21335 0.341235 0.484092 0.616344 0.756706 0.857767 0.872115
boise60k40p 1 4.000000 0.886463 310 1000 40 40 1603 50 0.0249532 0.0492826 0.0711167 0.116656 0.215221 0.351216 0.481597 0.628197 0.769807 0.886463 0.886463
boise60k40p 1 4.000000 0.903930 320 1000 40 40 1603 50 0.0237056 0.0436681 0.0704928 0.10917 0.214598 0.34685 0.492202 0.63194 0.761697 0.883968 0.90393
boise60k40p 1 4.000000 0.904554 330 1000 40 40 1603 50 0.0243294 0.0430443 0.0711167 0.114161 0.205864 0.333125 0.487835 0.636931 0.776669 0.886463 0.904554
boise60k40p 1 4.000000 0.905802 340 1000 40 40 1603 50 0.025577 0.0467873 0.069869 0.118528 0.22146 0.350593 0.497817 0.636931 0.782907 0.885839 0.905802
boise60k40p 1 4.000000 0.911416 350 1000 40 40 1603 50 0.025577 0.0492826 0.0711167 0.116032 0.222084 0.371803 0.525265 0.671241 0.80786 0.89582 0.911416
boise60k40p 1 4.000000 0.911416 360 1000 40 40 1603 50 0.0268247 0.0430443 0.0711167 0.119775 0.216469 0.356207 0.507798 0.652526 0.791641 0.894573 0.911416
boise60k40p 1 4.000000 0.918278 370 1000 40 40 1603 50 0.0280724 0.0486588 0.0723643 0.114161 0.223955 0.360574 0.509669 0.665627 0.804741 0.891454 0.918278
boise60k40p 1 4.000000 0.929507 380 1000 40 40 1603 50 0.025577 0.0499064 0.0723643 0.127261 0.235184 0.391142 0.548971 0.69869 0.83718 0.918278 0.929507
boise60k40p 1 4.000000 0.936993 390 1000 40 40 1603 50 0.0286962 0.0467873 0.0717405 0.121647 0.237679 0.400499 0.5733 0.722395 0.854648 0.932002 0.936993
boise60k40p 1 4.000000 0.948846 400 1000 40 40 1603 50 0.0243294 0.0461634 0.0754835 0.129757 0.243918 0.384903 0.553961 0.738615 0.870243 0.941984 0.948846
boise60k40p 1 4.000000 0.961323 410 1000 40 40 1603 50 0.0243294 0.0492826 0.0767311 0.123518 0.22957 0.412976 0.587024 0.743606 0.8665 0.94947 0.961323
boise60k40p 1 4.000000 0.962570 420 1000 40 40 1603 50 0.0249532 0.0467873 0.0742358 0.121023 0.235184 0.38927 0.559576 0.724267 0.880225 0.953213 0.96257
boise60k40p 1 4.000000 0.972551 430 1000 40 40 1603 50 0.0262009 0.0505303 0.0754835 0.135371 0.243294 0.393637 0.570805 0.74423 0.883968 0.96257 0.972551
boise60k40p 1 4.000000 0.975047 440 1000 40 40 1603 50 0.0280724 0.0524017 0.0810979 0.127885 0.232065 0.394261 0.572052 0.744853 0.883344 0.95758 0.975047
boise60k40p 1 4.000000 0.975671 450 1000 40 40 1603 50 0.0274485 0.0492826 0.0704928 0.127261 0.242046 0.407985 0.584529 0.751092 0.885839 0.97068 0.975671
boise60k40p 1 4.000000 0.975671 460 1000 40 40 1603 50 0.0243294 0.0499064 0.0779788 0.131628 0.241422 0.40549 0.572676 0.742358 0.893949 0.963194 0.975671
boise60k40p 1 4.000000 0.980037 470 1000 40 40 1603 50 0.0280724 0.0486588 0.0761073 0.130381 0.247661 0.407985 0.586401 0.760449 0.915783 0.975671 0.980037
