./sim < tests/capacity.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
capacity2Test 1.000000 1.000000 55 100 500 10 0 0.002 0.088 0.264 0.4 0.568 0.746 0.886 0.978 0.99 1
capacity2Test 1.000000 1.000000 50 100 500 10 0 0 0.078 0.258 0.408 0.604 0.798 0.936 0.986 0.996 1
capacity2Test 1.000000 1.000000 60 100 500 10 0 0.002 0.086 0.244 0.442 0.658 0.83 0.954 0.992 0.998 1
capacity2Test 1.000000 1.000000 60 100 500 10 0 0 0.022 0.118 0.326 0.57 0.798 0.942 0.986 1 1
capacity2Test 1.000000 1.000000 43 100 500 10 0 0.002 0.03 0.178 0.384 0.594 0.754 0.9 0.988 0.996 1
capacity2Test 1.000000 1.000000 55 100 500 10 0 0 0.052 0.194 0.364 0.58 0.778 0.912 0.978 0.994 1
capacity2Test 1.000000 1.000000 47 100 500 10 0 0.002 0.078 0.26 0.4 0.588 0.76 0.926 0.988 0.994 1
capacity2Test 1.000000 1.000000 47 100 500 10 0 0.002 0.098 0.3 0.472 0.686 0.842 0.944 0.986 0.996 1
capacity2Test 1.000000 1.000000 44 100 500 10 0 0.002 0.068 0.172 0.37 0.58 0.784 0.92 0.992 0.998 1
capacity2Test 1.000000 1.000000 44 100 500 10 0 0.002 0.09 0.258 0.438 0.64 0.874 0.968 0.99 0.994 1
capacity2Test 1.000000 1.000000 47 100 500 10 0 0.002 0.092 0.254 0.45 0.652 0.826 0.932 0.98 0.992 1
capacity2Test 1.000000 1.000000 51 100 500 10 0 0 0.03 0.132 0.336 0.56 0.77 0.924 0.978 0.986 1
capacity2Test 1.000000 1.000000 43 100 500 10 0 0.002 0.09 0.288 0.442 0.59 0.762 0.91 0.986 0.996 1
capacity2Test 1.000000 1.000000 54 100 500 10 0 0.002 0.066 0.226 0.398 0.586 0.816 0.95 0.986 0.994 1
capacity2Test 1.000000 1.000000 47 100 500 10 0 0.002 0.09 0.266 0.426 0.582 0.728 0.872 0.95 0.988 1
capacity2Test 1.000000 1.000000 50 100 500 10 0 0 0.082 0.252 0.43 0.634 0.818 0.944 0.988 0.996 1
capacity2Test 1.000000 1.000000 45 100 500 10 0 0.002 0.042 0.17 0.342 0.55 0.758 0.918 0.98 0.994 1
capacity2Test 1.000000 1.000000 45 100 500 10 0 0.002 0.09 0.246 0.398 0.572 0.766 0.884 0.96 0.982 1
capacity2Test 1.000000 1.000000 61 100 500 10 0 0.002 0.088 0.232 0.418 0.626 0.804 0.922 0.982 0.994 1
capacity2Test 1.000000 1.000000 60 100 500 10 0 0.002 0.092 0.228 0.382 0.562 0.782 0.916 0.976 0.988 1
capacity2Test 1.000000 1.000000 48 100 500 10 0 0.002 0.072 0.204 0.38 0.566 0.73 0.872 0.948 0.988 1
capacity2Test 1.000000 1.000000 52 100 500 10 0 0 0.024 0.134 0.304 0.502 0.704 0.878 0.96 0.984 1
capacity2Test 1.000000 1.000000 58 100 500 10 0 0 0.09 0.216 0.402 0.606 0.772 0.896 0.958 0.982 1
capacity2Test 1.000000 1.000000 44 100 500 10 0 0 0.092 0.3 0.466 0.64 0.822 0.95 0.996 0.998 1
capacity2Test 1.000000 1.000000 62 100 500 10 0 0.002 0.084 0.246 0.39 0.578 0.738 0.882 0.964 0.99 1
capacity2Test 1.000000 1.000000 60 100 500 10 0 0.002 0.078 0.222 0.4 0.632 0.802 0.904 0.962 0.99 1
capacity2Test 1.000000 1.000000 60 100 500 10 0 0.002 0.08 0.2 0.414 0.684 0.856 0.942 0.966 0.99 1
capacity2Test 1.000000 1.000000 51 100 500 10 0 0.002 0.086 0.194 0.39 0.592 0.794 0.942 0.99 0.998 1
capacity2Test 1.000000 1.000000 48 100 500 10 0 0 0.038 0.168 0.338 0.548 0.726 0.898 0.978 0.998 1
capacity2Test 1.000000 1.000000 54 100 500 10 0 0 0.084 0.246 0.43 0.618 0.816 0.946 0.988 0.994 1
capacity2Test 1.000000 1.000000 43 100 500 10 0 0.002 0.076 0.214 0.372 0.53 0.72 0.87 0.962 0.99 1
capacity2Test 1.000000 1.000000 58 100 500 10 0 0 0.022 0.114 0.336 0.594 0.792 0.928 0.982 0.996 1
capacity2Test 1.000000 1.000000 58 100 500 10 0 0.002 0.096 0.234 0.418 0.634 0.806 0.922 0.968 0.98 1
capacity2Test 1.000000 1.000000 49 100 500 10 0 0.002 0.082 0.254 0.4 0.604 0.786 0.916 0.964 0.988 1
capacity2Test 1.000000 1.000000 48 100 500 10 0 0.002 0.092 0.248 0.426 0.624 0.82 0.93 0.974 0.986 1
capacity2Test 1.000000 1.000000 55 100 500 10 0 0 0.08 0.268 0.434 0.634 0.836 0.952 0.99 1 1
capacity2Test 1.000000 1.000000 55 100 500 10 0 0.002 0.092 0.274 0.456 0.636 0.832 0.926 0.976 0.996 1
capacity2Test 1.000000 1.000000 42 100 500 10 0 0.002 0.092 0.282 0.434 0.592 0.774 0.924 0.984 0.99 1
capacity2Test 1.000000 1.000000 53 100 500 10 0 0.002 0.086 0.264 0.438 0.622 0.806 0.914 0.972 0.992 1
capacity2Test 1.000000 1.000000 60 100 500 10 0 0.002 0.086 0.188 0.392 0.624 0.798 0.93 0.978 0.988 1
